timestamp, index, memory.used [MiB], utilization.gpu [%], clocks.current.graphics [MHz], clocks.current.sm [MHz], power.draw [W], temperature.gpu, pstate, clocks_event_reasons.active
2026/08/26 22:20:33.319, 0, 22270 MiB, 78 %, 1935 MHz, 1935 MHz, 318.50 W, 69, P2, 0x0000000000000004
2026/08/26 22:20:34.319, 0, 22286 MiB, 77 %, 1935 MHz, 1935 MHz, 279.02 W, 67, P2, 0x0000000000000000
2026/08/26 22:20:35.320, 0, 22286 MiB, 76 %, 1935 MHz, 1935 MHz, 311.85 W, 68, P2, 0x0000000000000004
2026/08/26 22:20:36.320, 0, 22286 MiB, 79 %, 1935 MHz, 1935 MHz, 322.00 W, 69, P2, 0x0000000000000004
2026/08/26 22:20:37.320, 0, 22286 MiB, 80 %, 1935 MHz, 1935 MHz, 278.09 W, 69, P2, 0x0000000000000004
2026/08/26 22:20:38.320, 0, 22286 MiB, 80 %, 1935 MHz, 1935 MHz, 321.44 W, 69, P2, 0x0000000000000004
2026/08/26 22:20:39.320, 0, 22292 MiB, 80 %, 1800 MHz, 1800 MHz, 284.53 W, 65, P2, 0x0000000000000004
2026/08/26 22:20:40.321, 0, 22292 MiB, 74 %, 1935 MHz, 1935 MHz, 246.37 W, 69, P2, 0x0000000000000004
2026/08/26 22:20:41.321, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 318.80 W, 69, P2, 0x0000000000000004
2026/08/26 22:20:42.321, 0, 22292 MiB, 42 %, 1935 MHz, 1935 MHz, 285.36 W, 69, P2, 0x0000000000000004
2026/08/26 22:20:43.321, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 319.59 W, 70, P2, 0x0000000000000004
2026/08/26 22:20:44.322, 0, 22292 MiB, 80 %, 1935 MHz, 1935 MHz, 320.84 W, 70, P2, 0x0000000000000004
2026/08/26 22:20:45.322, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 286.20 W, 69, P2, 0x0000000000000004
2026/08/26 22:20:46.322, 0, 22292 MiB, 80 %, 1935 MHz, 1935 MHz, 318.09 W, 70, P2, 0x0000000000000004
2026/08/26 22:20:47.322, 0, 22292 MiB, 67 %, 1935 MHz, 1935 MHz, 289.45 W, 70, P2, 0x0000000000000004
2026/08/26 22:20:48.322, 0, 22292 MiB, 80 %, 1935 MHz, 1935 MHz, 323.02 W, 70, P2, 0x0000000000000004
2026/08/26 22:20:49.322, 0, 22292 MiB, 79 %, 1935 MHz, 1935 MHz, 285.20 W, 68, P2, 0x0000000000000000
2026/08/26 22:20:50.322, 0, 22292 MiB, 80 %, 1935 MHz, 1935 MHz, 310.52 W, 70, P2, 0x0000000000000004
2026/08/26 22:20:51.323, 0, 22292 MiB, 82 %, 1935 MHz, 1935 MHz, 325.58 W, 71, P2, 0x0000000000000004
2026/08/26 22:20:52.323, 0, 22292 MiB, 30 %, 1920 MHz, 1920 MHz, 291.71 W, 70, P2, 0x0000000000000004
2026/08/26 22:20:53.323, 0, 22292 MiB, 78 %, 1920 MHz, 1920 MHz, 321.86 W, 71, P2, 0x0000000000000004
2026/08/26 22:20:54.323, 0, 22292 MiB, 79 %, 1920 MHz, 1920 MHz, 326.62 W, 71, P2, 0x0000000000000004
2026/08/26 22:20:55.323, 0, 346 MiB, 100 %, 1920 MHz, 1920 MHz, 264.28 W, 67, P2, 0x0000000000000000
2026/08/26 22:20:56.476, 0, 346 MiB, 0 %, 1935 MHz, 1935 MHz, 172.26 W, 64, P2, 0x0000000000000000
2026/08/26 22:20:57.561, 0, 346 MiB, 6 %, 1695 MHz, 1695 MHz, 164.63 W, 64, P2, 0x0000000000000000
2026/08/26 22:20:58.561, 0, 20144 MiB, 7 %, 1695 MHz, 1695 MHz, 136.36 W, 61, P2, 0x0000000000000000
2026/08/26 22:20:59.562, 0, 20144 MiB, 100 %, 1935 MHz, 1935 MHz, 154.94 W, 62, P2, 0x0000000000000000
2026/08/26 22:21:00.562, 0, 20144 MiB, 100 %, 1935 MHz, 1935 MHz, 159.46 W, 62, P2, 0x0000000000000000
2026/08/26 22:21:01.562, 0, 20144 MiB, 99 %, 1935 MHz, 1935 MHz, 159.09 W, 62, P2, 0x0000000000000000
2026/08/26 22:21:02.562, 0, 20144 MiB, 99 %, 1935 MHz, 1935 MHz, 158.67 W, 62, P2, 0x0000000000000000
2026/08/26 22:21:03.562, 0, 20144 MiB, 99 %, 1935 MHz, 1935 MHz, 158.26 W, 61, P2, 0x0000000000000000
2026/08/26 22:21:04.562, 0, 20144 MiB, 100 %, 1935 MHz, 1935 MHz, 157.96 W, 61, P2, 0x0000000000000000
2026/08/26 22:21:05.562, 0, 20802 MiB, 100 %, 1935 MHz, 1935 MHz, 160.44 W, 61, P2, 0x0000000000000024
2026/08/26 22:21:06.562, 0, 20816 MiB, 76 %, 1935 MHz, 1935 MHz, 282.01 W, 67, P2, 0x0000000000000000
2026/08/26 22:21:07.563, 0, 20816 MiB, 76 %, 1935 MHz, 1935 MHz, 327.56 W, 68, P2, 0x0000000000000000
2026/08/26 22:21:08.563, 0, 20816 MiB, 78 %, 1935 MHz, 1935 MHz, 309.06 W, 65, P2, 0x0000000000000000
2026/08/26 22:21:09.563, 0, 20816 MiB, 77 %, 1935 MHz, 1935 MHz, 307.92 W, 69, P2, 0x0000000000000000
2026/08/26 22:21:10.563, 0, 20816 MiB, 79 %, 1935 MHz, 1935 MHz, 335.71 W, 70, P2, 0x0000000000000000
2026/08/26 22:21:11.563, 0, 20816 MiB, 78 %, 1935 MHz, 1935 MHz, 298.52 W, 69, P2, 0x0000000000000000
2026/08/26 22:21:12.563, 0, 20816 MiB, 78 %, 1935 MHz, 1935 MHz, 332.67 W, 70, P2, 0x0000000000000000
2026/08/26 22:21:13.563, 0, 20816 MiB, 78 %, 1935 MHz, 1935 MHz, 333.32 W, 70, P2, 0x0000000000000000
2026/08/26 22:21:14.572, 0, 20816 MiB, 27 %, 1935 MHz, 1935 MHz, 287.43 W, 69, P2, 0x0000000000000000
2026/08/26 22:21:15.572, 0, 20816 MiB, 78 %, 1935 MHz, 1935 MHz, 334.15 W, 70, P2, 0x0000000000000000
2026/08/26 22:21:16.572, 0, 20816 MiB, 78 %, 1935 MHz, 1935 MHz, 332.79 W, 71, P2, 0x0000000000000000
2026/08/26 22:21:17.573, 0, 20816 MiB, 21 %, 1935 MHz, 1935 MHz, 294.80 W, 70, P2, 0x0000000000000000
2026/08/26 22:21:18.573, 0, 20816 MiB, 78 %, 1920 MHz, 1920 MHz, 334.45 W, 71, P2, 0x0000000000000000
2026/08/26 22:21:19.573, 0, 20816 MiB, 77 %, 1920 MHz, 1920 MHz, 329.89 W, 71, P2, 0x0000000000000000
2026/08/26 22:21:20.573, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 264.06 W, 70, P2, 0x0000000000000024
2026/08/26 22:21:21.573, 0, 20824 MiB, 77 %, 1920 MHz, 1920 MHz, 328.19 W, 71, P2, 0x0000000000000000
2026/08/26 22:21:22.573, 0, 20824 MiB, 78 %, 1920 MHz, 1920 MHz, 332.27 W, 71, P2, 0x0000000000000000
2026/08/26 22:21:23.573, 0, 20824 MiB, 27 %, 1920 MHz, 1920 MHz, 293.12 W, 71, P2, 0x0000000000000004
2026/08/26 22:21:24.574, 0, 20824 MiB, 78 %, 1920 MHz, 1920 MHz, 332.36 W, 71, P2, 0x0000000000000000
2026/08/26 22:21:25.574, 0, 20824 MiB, 76 %, 1920 MHz, 1920 MHz, 330.98 W, 72, P2, 0x0000000000000000
2026/08/26 22:21:26.574, 0, 20824 MiB, 68 %, 1920 MHz, 1920 MHz, 297.54 W, 72, P2, 0x0000000000000000
2026/08/26 22:21:27.574, 0, 20824 MiB, 78 %, 1920 MHz, 1920 MHz, 333.93 W, 72, P2, 0x0000000000000000
2026/08/26 22:21:28.574, 0, 20824 MiB, 77 %, 1920 MHz, 1920 MHz, 333.05 W, 72, P2, 0x0000000000000000
2026/08/26 22:21:29.574, 0, 20824 MiB, 78 %, 1920 MHz, 1920 MHz, 302.98 W, 72, P2, 0x0000000000000000
2026/08/26 22:21:30.574, 0, 20824 MiB, 77 %, 1920 MHz, 1920 MHz, 333.73 W, 72, P2, 0x0000000000000000
2026/08/26 22:21:31.574, 0, 20824 MiB, 77 %, 1920 MHz, 1920 MHz, 326.66 W, 70, P2, 0x0000000000000000
2026/08/26 22:21:32.575, 0, 20824 MiB, 77 %, 1920 MHz, 1920 MHz, 299.48 W, 73, P2, 0x0000000000000000
2026/08/26 22:21:33.575, 0, 20824 MiB, 78 %, 1920 MHz, 1920 MHz, 334.70 W, 73, P2, 0x0000000000000000
2026/08/26 22:21:34.575, 0, 20824 MiB, 79 %, 1920 MHz, 1920 MHz, 307.88 W, 69, P2, 0x0000000000000004
2026/08/26 22:21:35.575, 0, 20824 MiB, 78 %, 1920 MHz, 1920 MHz, 312.03 W, 73, P2, 0x0000000000000000
2026/08/26 22:21:36.575, 0, 20824 MiB, 78 %, 1920 MHz, 1920 MHz, 337.36 W, 74, P2, 0x0000000000000000
2026/08/26 22:21:37.575, 0, 389 MiB, 77 %, 1920 MHz, 1920 MHz, 291.04 W, 69, P2, 0x0000000000000000
2026/08/26 22:21:38.575, 0, 82 MiB, 0 %, 1920 MHz, 1920 MHz, 176.87 W, 67, P0, 0x0000000000000000
2026/08/26 22:21:39.576, 0, 82 MiB, 0 %, 1920 MHz, 1920 MHz, 173.07 W, 66, P0, 0x0000000000000000
2026/08/26 22:21:40.576, 0, 82 MiB, 0 %, 1935 MHz, 1935 MHz, 164.88 W, 65, P3, 0x0000000000000001
2026/08/26 22:21:41.576, 0, 82 MiB, 0 %, 315 MHz, 315 MHz, 128.46 W, 61, P3, 0x0000000000000001
2026/08/26 22:21:42.576, 0, 82 MiB, 0 %, 210 MHz, 210 MHz, 89.50 W, 60, P3, 0x0000000000000001
2026/08/26 22:21:43.576, 0, 82 MiB, 0 %, 210 MHz, 210 MHz, 85.22 W, 59, P5, 0x0000000000000001
2026/08/26 22:21:44.576, 0, 82 MiB, 0 %, 210 MHz, 210 MHz, 63.44 W, 58, P5, 0x0000000000000001
2026/08/26 22:21:45.576, 0, 82 MiB, 0 %, 210 MHz, 210 MHz, 41.33 W, 56, P8, 0x0000000000000001
2026/08/26 22:21:46.577, 0, 82 MiB, 0 %, 210 MHz, 210 MHz, 36.24 W, 56, P8, 0x0000000000000001
2026/08/26 22:21:47.577, 0, 85 MiB, 0 %, 210 MHz, 210 MHz, 32.86 W, 54, P8, 0x0000000000000001
2026/08/26 22:21:48.577, 0, 598 MiB, 0 %, 1965 MHz, 1965 MHz, 59.80 W, 58, P2, 0x0000000000000000
2026/08/26 22:21:49.577, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 164.28 W, 60, P2, 0x0000000000000000
2026/08/26 22:21:50.577, 0, 346 MiB, 0 %, 1695 MHz, 1695 MHz, 165.83 W, 60, P2, 0x0000000000000000
2026/08/26 22:21:51.577, 0, 20144 MiB, 100 %, 1695 MHz, 1695 MHz, 135.02 W, 58, P2, 0x0000000000000000
2026/08/26 22:21:52.577, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 153.36 W, 60, P2, 0x0000000000000000
2026/08/26 22:21:53.578, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 164.11 W, 60, P2, 0x0000000000000000
2026/08/26 22:21:54.578, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 163.29 W, 60, P2, 0x0000000000000000
2026/08/26 22:21:55.578, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 162.62 W, 60, P2, 0x0000000000000000
2026/08/26 22:21:56.578, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 162.99 W, 60, P2, 0x0000000000000000
2026/08/26 22:21:57.578, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 163.93 W, 59, P2, 0x0000000000000000
2026/08/26 22:21:58.578, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 162.28 W, 59, P2, 0x0000000000000000
2026/08/26 22:21:59.578, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 162.81 W, 59, P2, 0x0000000000000000
2026/08/26 22:22:00.579, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 165.43 W, 59, P2, 0x0000000000000000
2026/08/26 22:22:01.579, 0, 20802 MiB, 100 %, 1950 MHz, 1950 MHz, 165.23 W, 59, P2, 0x0000000000000000
2026/08/26 22:22:02.579, 0, 20816 MiB, 77 %, 1950 MHz, 1950 MHz, 224.01 W, 64, P2, 0x0000000000000000
2026/08/26 22:22:03.579, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 324.35 W, 66, P2, 0x0000000000000000
2026/08/26 22:22:04.579, 0, 20816 MiB, 77 %, 1950 MHz, 1950 MHz, 327.11 W, 67, P2, 0x0000000000000000
2026/08/26 22:22:05.579, 0, 20816 MiB, 77 %, 1950 MHz, 1950 MHz, 291.00 W, 67, P2, 0x0000000000000000
2026/08/26 22:22:06.579, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 329.47 W, 67, P2, 0x0000000000000000
2026/08/26 22:22:07.579, 0, 20816 MiB, 79 %, 1950 MHz, 1950 MHz, 331.67 W, 68, P2, 0x0000000000000000
2026/08/26 22:22:08.579, 0, 20816 MiB, 77 %, 1950 MHz, 1950 MHz, 290.72 W, 68, P2, 0x0000000000000000
2026/08/26 22:22:09.580, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 331.05 W, 68, P2, 0x0000000000000000
2026/08/26 22:22:10.580, 0, 20816 MiB, 8 %, 1950 MHz, 1950 MHz, 319.57 W, 65, P2, 0x0000000000000000
2026/08/26 22:22:11.580, 0, 20816 MiB, 76 %, 1950 MHz, 1950 MHz, 284.14 W, 68, P2, 0x0000000000000000
2026/08/26 22:22:12.580, 0, 20816 MiB, 77 %, 1950 MHz, 1950 MHz, 329.89 W, 69, P2, 0x0000000000000000
2026/08/26 22:22:13.580, 0, 20816 MiB, 42 %, 1950 MHz, 1950 MHz, 305.16 W, 64, P2, 0x0000000000000000
2026/08/26 22:22:14.580, 0, 20816 MiB, 77 %, 1950 MHz, 1950 MHz, 294.86 W, 69, P2, 0x0000000000000000
2026/08/26 22:22:15.580, 0, 20816 MiB, 77 %, 1950 MHz, 1950 MHz, 332.49 W, 69, P2, 0x0000000000000000
2026/08/26 22:22:16.580, 0, 20824 MiB, 96 %, 1935 MHz, 1935 MHz, 303.34 W, 68, P2, 0x0000000000000004
2026/08/26 22:22:17.581, 0, 20824 MiB, 76 %, 1950 MHz, 1950 MHz, 276.56 W, 69, P2, 0x0000000000000000
2026/08/26 22:22:18.581, 0, 20824 MiB, 79 %, 1935 MHz, 1935 MHz, 330.46 W, 69, P2, 0x0000000000000000
2026/08/26 22:22:19.581, 0, 20824 MiB, 28 %, 1935 MHz, 1935 MHz, 315.18 W, 66, P2, 0x0000000000000000
2026/08/26 22:22:20.581, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 291.17 W, 70, P2, 0x0000000000000000
2026/08/26 22:22:21.581, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 330.70 W, 70, P2, 0x0000000000000000
2026/08/26 22:22:22.581, 0, 20824 MiB, 73 %, 1890 MHz, 1890 MHz, 301.80 W, 67, P2, 0x0000000000000004
2026/08/26 22:22:23.581, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 312.41 W, 71, P2, 0x0000000000000000
2026/08/26 22:22:24.581, 0, 20824 MiB, 79 %, 1935 MHz, 1935 MHz, 331.37 W, 71, P2, 0x0000000000000000
2026/08/26 22:22:25.582, 0, 20824 MiB, 77 %, 1920 MHz, 1920 MHz, 294.16 W, 69, P2, 0x0000000000000004
2026/08/26 22:22:26.582, 0, 20824 MiB, 80 %, 1935 MHz, 1935 MHz, 323.42 W, 71, P2, 0x0000000000000000
2026/08/26 22:22:27.582, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 333.09 W, 71, P2, 0x0000000000000000
2026/08/26 22:22:28.582, 0, 20824 MiB, 79 %, 1935 MHz, 1935 MHz, 296.88 W, 71, P2, 0x0000000000000000
2026/08/26 22:22:29.582, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 335.39 W, 72, P2, 0x0000000000000000
2026/08/26 22:22:30.582, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 334.56 W, 72, P2, 0x0000000000000000
2026/08/26 22:22:31.582, 0, 20824 MiB, 76 %, 1935 MHz, 1935 MHz, 296.95 W, 72, P2, 0x0000000000000000
2026/08/26 22:22:32.582, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 335.96 W, 72, P2, 0x0000000000000000
2026/08/26 22:22:33.583, 0, 392 MiB, 77 %, 1935 MHz, 1935 MHz, 335.97 W, 73, P2, 0x0000000000000000
2026/08/26 22:22:34.583, 0, 346 MiB, 0 %, 1935 MHz, 1935 MHz, 225.59 W, 67, P0, 0x0000000000000000
2026/08/26 22:22:35.583, 0, 346 MiB, 0 %, 1935 MHz, 1935 MHz, 176.00 W, 65, P2, 0x0000000000000000
2026/08/26 22:22:36.583, 0, 346 MiB, 0 %, 1935 MHz, 1935 MHz, 171.98 W, 64, P2, 0x0000000000000024
2026/08/26 22:22:37.583, 0, 346 MiB, 0 %, 1695 MHz, 1695 MHz, 148.15 W, 62, P2, 0x0000000000000000
2026/08/26 22:22:38.583, 0, 19044 MiB, 100 %, 1695 MHz, 1695 MHz, 135.37 W, 62, P2, 0x0000000000000000
2026/08/26 22:22:39.584, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 158.85 W, 63, P2, 0x0000000000000000
2026/08/26 22:22:40.584, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 172.21 W, 63, P2, 0x0000000000000000
2026/08/26 22:22:41.584, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 172.04 W, 63, P2, 0x0000000000000000
2026/08/26 22:22:42.584, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 171.50 W, 63, P2, 0x0000000000000000
2026/08/26 22:22:43.584, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 171.47 W, 62, P2, 0x0000000000000000
2026/08/26 22:22:44.584, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 171.15 W, 62, P2, 0x0000000000000000
2026/08/26 22:22:45.584, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 170.93 W, 62, P2, 0x0000000000000000
2026/08/26 22:22:46.584, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 170.75 W, 62, P2, 0x0000000000000000
2026/08/26 22:22:47.585, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 170.43 W, 62, P2, 0x0000000000000000
2026/08/26 22:22:48.585, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 170.46 W, 61, P2, 0x0000000000000000
2026/08/26 22:22:49.585, 0, 20188 MiB, 100 %, 1950 MHz, 1950 MHz, 170.29 W, 61, P2, 0x0000000000000000
2026/08/26 22:22:50.585, 0, 22250 MiB, 99 %, 1950 MHz, 1950 MHz, 177.01 W, 61, P2, 0x0000000000000000
2026/08/26 22:22:51.585, 0, 22270 MiB, 73 %, 1950 MHz, 1950 MHz, 302.72 W, 66, P2, 0x0000000000000000
2026/08/26 22:22:52.585, 0, 22270 MiB, 73 %, 1935 MHz, 1935 MHz, 327.79 W, 67, P2, 0x0000000000000000
2026/08/26 22:22:53.585, 0, 22270 MiB, 70 %, 1935 MHz, 1935 MHz, 294.58 W, 66, P2, 0x0000000000000000
2026/08/26 22:22:54.586, 0, 22270 MiB, 75 %, 1950 MHz, 1950 MHz, 323.64 W, 68, P2, 0x0000000000000000
2026/08/26 22:22:55.586, 0, 22270 MiB, 80 %, 1950 MHz, 1950 MHz, 291.24 W, 67, P2, 0x0000000000000000
2026/08/26 22:22:56.586, 0, 22270 MiB, 77 %, 1950 MHz, 1950 MHz, 325.92 W, 68, P2, 0x0000000000000000
2026/08/26 22:22:57.586, 0, 22270 MiB, 79 %, 1950 MHz, 1950 MHz, 320.08 W, 69, P2, 0x0000000000000004
2026/08/26 22:22:58.586, 0, 22286 MiB, 73 %, 1935 MHz, 1935 MHz, 280.69 W, 68, P2, 0x0000000000000004
2026/08/26 22:22:59.587, 0, 22286 MiB, 81 %, 1935 MHz, 1935 MHz, 321.47 W, 68, P2, 0x0000000000000004
2026/08/26 22:23:00.587, 0, 22286 MiB, 78 %, 1950 MHz, 1950 MHz, 283.96 W, 65, P2, 0x0000000000000000
2026/08/26 22:23:01.587, 0, 22286 MiB, 77 %, 1935 MHz, 1935 MHz, 314.89 W, 69, P2, 0x0000000000000000
2026/08/26 22:23:02.587, 0, 22286 MiB, 75 %, 1935 MHz, 1935 MHz, 307.07 W, 68, P2, 0x0000000000000000
2026/08/26 22:23:03.587, 0, 22292 MiB, 99 %, 1950 MHz, 1950 MHz, 223.29 W, 68, P2, 0x0000000000000000
2026/08/26 22:23:04.588, 0, 22292 MiB, 77 %, 1935 MHz, 1935 MHz, 320.85 W, 69, P2, 0x0000000000000004
2026/08/26 22:23:05.588, 0, 22292 MiB, 76 %, 1950 MHz, 1950 MHz, 297.17 W, 66, P2, 0x0000000000000004
2026/08/26 22:23:06.588, 0, 22292 MiB, 76 %, 1935 MHz, 1935 MHz, 314.65 W, 69, P2, 0x0000000000000000
2026/08/26 22:23:07.588, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 320.60 W, 70, P2, 0x0000000000000000
2026/08/26 22:23:08.588, 0, 22292 MiB, 67 %, 1950 MHz, 1950 MHz, 295.19 W, 69, P2, 0x0000000000000004
2026/08/26 22:23:09.589, 0, 22292 MiB, 76 %, 1935 MHz, 1935 MHz, 320.94 W, 70, P2, 0x0000000000000000
2026/08/26 22:23:10.589, 0, 22292 MiB, 45 %, 1935 MHz, 1935 MHz, 289.41 W, 69, P2, 0x0000000000000000
2026/08/26 22:23:11.589, 0, 22292 MiB, 76 %, 1920 MHz, 1920 MHz, 326.23 W, 70, P2, 0x0000000000000004
2026/08/26 22:23:12.589, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 292.36 W, 67, P2, 0x0000000000000000
2026/08/26 22:23:13.589, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 333.55 W, 70, P2, 0x0000000000000000
2026/08/26 22:23:14.590, 0, 22292 MiB, 80 %, 1920 MHz, 1920 MHz, 323.89 W, 70, P2, 0x0000000000000004
2026/08/26 22:23:15.590, 0, 22292 MiB, 75 %, 1935 MHz, 1935 MHz, 289.26 W, 70, P2, 0x0000000000000000
2026/08/26 22:23:16.590, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 321.64 W, 70, P2, 0x0000000000000004
2026/08/26 22:23:17.590, 0, 22292 MiB, 74 %, 1920 MHz, 1920 MHz, 298.57 W, 68, P2, 0x0000000000000000
2026/08/26 22:23:18.591, 0, 346 MiB, 100 %, 1935 MHz, 1935 MHz, 239.53 W, 66, P0, 0x0000000000000000
2026/08/26 22:23:19.630, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 171.98 W, 64, P2, 0x0000000000000024
2026/08/26 22:23:20.630, 0, 346 MiB, 16 %, 1695 MHz, 1695 MHz, 172.79 W, 64, P2, 0x0000000000000000
2026/08/26 22:23:21.630, 0, 346 MiB, 19 %, 1695 MHz, 1695 MHz, 138.83 W, 62, P2, 0x0000000000000000
2026/08/26 22:23:22.630, 0, 19044 MiB, 17 %, 1950 MHz, 1950 MHz, 133.39 W, 61, P2, 0x0000000000000000
2026/08/26 22:23:23.630, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 153.25 W, 62, P2, 0x0000000000000000
2026/08/26 22:23:24.631, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 171.19 W, 62, P2, 0x0000000000000000
2026/08/26 22:23:25.631, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 170.72 W, 62, P2, 0x0000000000000000
2026/08/26 22:23:26.631, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 170.61 W, 62, P2, 0x0000000000000000
2026/08/26 22:23:27.631, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 170.68 W, 62, P2, 0x0000000000000000
2026/08/26 22:23:28.631, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 170.10 W, 61, P2, 0x0000000000000000
2026/08/26 22:23:29.633, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 170.08 W, 61, P2, 0x0000000000000000
2026/08/26 22:23:30.633, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 170.20 W, 61, P2, 0x0000000000000000
2026/08/26 22:23:31.634, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 169.97 W, 61, P2, 0x0000000000000000
2026/08/26 22:23:32.634, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 169.75 W, 61, P2, 0x0000000000000000
2026/08/26 22:23:33.634, 0, 20188 MiB, 100 %, 1950 MHz, 1950 MHz, 169.50 W, 61, P2, 0x0000000000000000
2026/08/26 22:23:34.634, 0, 21946 MiB, 99 %, 1950 MHz, 1950 MHz, 172.03 W, 61, P2, 0x0000000000000000
2026/08/26 22:23:35.634, 0, 22270 MiB, 73 %, 1950 MHz, 1950 MHz, 269.68 W, 66, P2, 0x0000000000000000
2026/08/26 22:23:36.634, 0, 22270 MiB, 75 %, 1950 MHz, 1950 MHz, 328.55 W, 67, P2, 0x0000000000000000
2026/08/26 22:23:37.635, 0, 22270 MiB, 43 %, 1935 MHz, 1935 MHz, 298.92 W, 67, P2, 0x0000000000000004
2026/08/26 22:23:38.635, 0, 22270 MiB, 77 %, 1950 MHz, 1950 MHz, 321.69 W, 68, P2, 0x0000000000000000
2026/08/26 22:23:39.635, 0, 22270 MiB, 78 %, 1935 MHz, 1935 MHz, 297.15 W, 64, P2, 0x0000000000000004
2026/08/26 22:23:40.635, 0, 22270 MiB, 75 %, 1950 MHz, 1950 MHz, 296.83 W, 68, P2, 0x0000000000000000
2026/08/26 22:23:41.635, 0, 22270 MiB, 74 %, 1935 MHz, 1935 MHz, 321.99 W, 68, P2, 0x0000000000000004
2026/08/26 22:23:42.635, 0, 22286 MiB, 70 %, 1950 MHz, 1950 MHz, 280.33 W, 68, P2, 0x0000000000000000
2026/08/26 22:23:43.636, 0, 22286 MiB, 76 %, 1950 MHz, 1950 MHz, 324.23 W, 68, P2, 0x0000000000000000
2026/08/26 22:23:44.636, 0, 22286 MiB, 80 %, 1935 MHz, 1935 MHz, 316.30 W, 66, P2, 0x0000000000000004
2026/08/26 22:23:45.636, 0, 22286 MiB, 77 %, 1935 MHz, 1935 MHz, 276.48 W, 68, P2, 0x0000000000000004
2026/08/26 22:23:46.636, 0, 22286 MiB, 76 %, 1935 MHz, 1935 MHz, 326.29 W, 69, P2, 0x0000000000000004
2026/08/26 22:23:47.636, 0, 22292 MiB, 74 %, 1950 MHz, 1950 MHz, 231.52 W, 64, P2, 0x0000000000000000
2026/08/26 22:23:48.636, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 290.83 W, 68, P2, 0x0000000000000004
2026/08/26 22:23:49.637, 0, 22292 MiB, 75 %, 1935 MHz, 1935 MHz, 327.17 W, 69, P2, 0x0000000000000004
2026/08/26 22:23:50.637, 0, 22292 MiB, 74 %, 1935 MHz, 1935 MHz, 284.65 W, 68, P2, 0x0000000000000004
2026/08/26 22:23:51.637, 0, 22292 MiB, 77 %, 1950 MHz, 1950 MHz, 320.35 W, 69, P2, 0x0000000000000000
