ts,util,mem_used,temp,pstate,clk_sm,clk_mem,pwr,throttle
2026/08/31 10:39:09.096, 55 %, 21828 MiB, 64, P2, 1950 MHz, 9501 MHz, 255.39 W, 0x0000000000000000
2026/08/31 10:39:14.116, 99 %, 21834 MiB, 62, P2, 1935 MHz, 9501 MHz, 213.21 W, 0x0000000000000004
2026/08/31 10:39:19.134, 67 %, 21834 MiB, 67, P2, 1950 MHz, 9501 MHz, 282.74 W, 0x0000000000000000
2026/08/31 10:39:24.155, 69 %, 82 MiB, 63, P0, 1950 MHz, 9501 MHz, 231.41 W, 0x0000000000000000
2026/08/31 10:39:29.174, 3 %, 346 MiB, 61, P2, 1695 MHz, 9501 MHz, 165.30 W, 0x0000000000000000
2026/08/31 10:39:34.195, 99 %, 19362 MiB, 60, P2, 1950 MHz, 9501 MHz, 167.39 W, 0x0000000000000000
2026/08/31 10:39:39.223, 100 %, 19362 MiB, 60, P2, 1950 MHz, 9501 MHz, 166.60 W, 0x0000000000000000
2026/08/31 10:39:44.245, 83 %, 20768 MiB, 62, P2, 1950 MHz, 9501 MHz, 219.52 W, 0x0000000000000000
2026/08/31 10:39:49.264, 81 %, 20770 MiB, 62, P2, 1950 MHz, 9501 MHz, 224.12 W, 0x0000000000000000
2026/08/31 10:39:54.284, 82 %, 20770 MiB, 62, P2, 1950 MHz, 9501 MHz, 222.87 W, 0x0000000000000000
2026/08/31 10:39:59.306, 83 %, 20770 MiB, 63, P2, 1950 MHz, 9501 MHz, 223.75 W, 0x0000000000000000
2026/08/31 10:40:04.329, 85 %, 20772 MiB, 62, P2, 1950 MHz, 9501 MHz, 225.05 W, 0x0000000000000000
2026/08/31 10:40:09.348, 84 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 230.61 W, 0x0000000000000000
2026/08/31 10:40:14.368, 82 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 210.07 W, 0x0000000000000000
2026/08/31 10:40:19.386, 47 %, 20780 MiB, 62, P2, 1950 MHz, 9501 MHz, 221.29 W, 0x0000000000000000
2026/08/31 10:40:24.407, 80 %, 20780 MiB, 62, P2, 1950 MHz, 9501 MHz, 224.57 W, 0x0000000000000000
2026/08/31 10:40:29.430, 81 %, 20780 MiB, 62, P2, 1950 MHz, 9501 MHz, 224.55 W, 0x0000000000000000
2026/08/31 10:40:34.451, 80 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 226.45 W, 0x0000000000000000
2026/08/31 10:40:39.469, 82 %, 82 MiB, 60, P0, 1950 MHz, 9751 MHz, 185.67 W, 0x0000000000000000
2026/08/31 10:40:44.487, 0 %, 346 MiB, 59, P2, 1695 MHz, 9501 MHz, 158.85 W, 0x0000000000000000
2026/08/31 10:40:49.506, 100 %, 19044 MiB, 59, P2, 1950 MHz, 9501 MHz, 162.79 W, 0x0000000000000000
2026/08/31 10:40:54.534, 100 %, 19044 MiB, 59, P2, 1950 MHz, 9501 MHz, 163.50 W, 0x0000000000000000
2026/08/31 10:40:59.559, 76 %, 22286 MiB, 64, P2, 1950 MHz, 9501 MHz, 302.01 W, 0x0000000000000000
2026/08/31 10:41:04.579, 73 %, 22286 MiB, 66, P2, 1950 MHz, 9501 MHz, 324.73 W, 0x0000000000000000
2026/08/31 10:41:09.600, 77 %, 22288 MiB, 67, P2, 1950 MHz, 9501 MHz, 327.08 W, 0x0000000000000000
2026/08/31 10:41:14.628, 77 %, 22292 MiB, 67, P2, 1935 MHz, 9501 MHz, 304.70 W, 0x0000000000000000
2026/08/31 10:41:19.650, 77 %, 22292 MiB, 69, P2, 1950 MHz, 9501 MHz, 326.75 W, 0x0000000000000000
2026/08/31 10:41:24.672, 80 %, 22292 MiB, 70, P2, 1935 MHz, 9501 MHz, 320.53 W, 0x0000000000000004
2026/08/31 10:41:29.693, 0 %, 346 MiB, 63, P2, 1950 MHz, 9501 MHz, 147.70 W, 0x0000000000000000
2026/08/31 10:41:34.713, 100 %, 19362 MiB, 62, P2, 1950 MHz, 9501 MHz, 169.53 W, 0x0000000000000000
2026/08/31 10:41:39.741, 100 %, 19362 MiB, 61, P2, 1950 MHz, 9501 MHz, 168.54 W, 0x0000000000000000
2026/08/31 10:41:44.766, 38 %, 20742 MiB, 60, P2, 1950 MHz, 9501 MHz, 167.93 W, 0x0000000000000000
2026/08/31 10:41:49.784, 85 %, 20768 MiB, 63, P2, 1950 MHz, 9501 MHz, 229.60 W, 0x0000000000000000
2026/08/31 10:41:54.802, 81 %, 20772 MiB, 63, P2, 1950 MHz, 9501 MHz, 227.17 W, 0x0000000000000000
2026/08/31 10:41:59.821, 84 %, 20772 MiB, 62, P2, 1950 MHz, 9501 MHz, 224.33 W, 0x0000000000000000
2026/08/31 10:42:04.841, 83 %, 20772 MiB, 63, P2, 1950 MHz, 9501 MHz, 228.52 W, 0x0000000000000000
2026/08/31 10:42:09.860, 81 %, 20772 MiB, 63, P2, 1950 MHz, 9501 MHz, 226.68 W, 0x0000000000000000
2026/08/31 10:42:14.880, 81 %, 20772 MiB, 63, P2, 1950 MHz, 9501 MHz, 226.61 W, 0x0000000000000000
2026/08/31 10:42:19.903, 84 %, 20772 MiB, 61, P2, 1935 MHz, 9501 MHz, 221.19 W, 0x0000000000000004
2026/08/31 10:42:24.925, 83 %, 20774 MiB, 63, P2, 1950 MHz, 9501 MHz, 234.95 W, 0x0000000000000000
2026/08/31 10:42:29.947, 79 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 231.76 W, 0x0000000000000000
2026/08/31 10:42:34.966, 78 %, 20780 MiB, 62, P2, 1935 MHz, 9501 MHz, 204.41 W, 0x0000000000000004
2026/08/31 10:42:39.984, 83 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 227.86 W, 0x0000000000000000
2026/08/31 10:42:45.004, 82 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 228.65 W, 0x0000000000000000
2026/08/31 10:42:50.022, 85 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 229.73 W, 0x0000000000000000
2026/08/31 10:42:55.043, 82 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 225.50 W, 0x0000000000000000
2026/08/31 10:43:00.063, 84 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 234.95 W, 0x0000000000000000
2026/08/31 10:43:05.081, 82 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 229.89 W, 0x0000000000000000
2026/08/31 10:43:10.101, 81 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 227.30 W, 0x0000000000000000
2026/08/31 10:43:15.122, 82 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 219.31 W, 0x0000000000000000
2026/08/31 10:43:20.144, 84 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 225.88 W, 0x0000000000000000
2026/08/31 10:43:25.162, 100 %, 82 MiB, 61, P0, 1950 MHz, 9751 MHz, 172.96 W, 0x0000000000000000
2026/08/31 10:43:30.183, 0 %, 346 MiB, 59, P2, 1695 MHz, 9501 MHz, 146.57 W, 0x0000000000000000
2026/08/31 10:43:35.205, 100 %, 19044 MiB, 59, P2, 1950 MHz, 9501 MHz, 164.78 W, 0x0000000000000000
2026/08/31 10:43:40.232, 100 %, 19044 MiB, 59, P2, 1950 MHz, 9501 MHz, 163.95 W, 0x0000000000000000
2026/08/31 10:43:45.255, 76 %, 22286 MiB, 64, P2, 1950 MHz, 9501 MHz, 260.76 W, 0x0000000000000000
