ts,util,mem_used,temp,pstate,clk_sm,clk_mem,pwr,throttle
2026/08/2615:57:47.435,80,20774,63,P2,1950,9501,229.88,0x0000000000000000
2026/08/2615:57:52.458,82,20780,63,P2,1950,9501,233.86,0x0000000000000000
2026/08/2615:57:57.482,84,20780,63,P2,1950,9501,217.29,0x0000000000000004
2026/08/2615:58:02.504,81,20780,63,P2,1950,9501,227.50,0x0000000000000000
2026/08/2615:58:07.524,81,20780,63,P2,1950,9501,219.20,0x0000000000000000
2026/08/2615:58:12.547,84,20780,63,P2,1950,9501,228.98,0x0000000000000000
2026/08/2615:58:17.568,83,20780,63,P2,1950,9501,232.03,0x0000000000000000
2026/08/2615:58:22.591,80,20780,63,P2,1950,9501,227.46,0x0000000000000000
2026/08/2615:58:27.611,84,20780,63,P2,1950,9501,230.98,0x0000000000000000
2026/08/2615:58:32.633,82,20780,63,P2,1950,9501,230.26,0x0000000000000000
2026/08/2615:58:37.656,84,20780,63,P2,1950,9501,224.55,0x0000000000000000
2026/08/2615:58:42.677,83,20780,63,P2,1950,9501,230.72,0x0000000000000004
2026/08/2615:58:47.709,100,402,61,P2,1950,9501,215.98,0x0000000000000000
2026/08/2615:58:52.732,100,19044,59,P2,1950,9501,148.15,0x0000000000000000
2026/08/2615:58:57.758,100,19044,59,P2,1950,9501,162.15,0x0000000000000000
2026/08/2615:59:02.788,53,22270,61,P2,1950,9501,174.24,0x0000000000000000
2026/08/2615:59:07.812,74,22270,66,P2,1950,9501,294.52,0x0000000000000004
2026/08/2615:59:12.837,78,22286,67,P2,1935,9501,287.25,0x0000000000000004
2026/08/2615:59:17.861,76,22292,68,P2,1935,9501,290.96,0x0000000000000004
2026/08/2615:59:22.886,78,22292,69,P2,1935,9501,329.44,0x0000000000000004
2026/08/2615:59:27.909,78,22292,70,P2,1935,9501,331.49,0x0000000000000004
2026/08/2615:59:32.930,100,18082,60,P2,1695,9501,132.05,0x0000000000000000
2026/08/2615:59:37.957,100,18082,61,P2,1950,9501,164.41,0x0000000000000000
2026/08/2615:59:42.982,68,21812,66,P2,1950,9501,268.88,0x0000000000000004
2026/08/2615:59:48.006,68,21812,68,P2,1935,9501,302.05,0x0000000000000004
2026/08/2615:59:53.030,67,21828,68,P2,1935,9501,288.56,0x0000000000000004
2026/08/2615:59:58.055,72,21834,69,P2,1935,9501,314.59,0x0000000000000004
2026/08/2616:00:03.079,72,21834,69,P2,1935,9501,314.81,0x0000000000000004
2026/08/2616:00:08.102,68,21834,70,P2,1935,9501,315.55,0x0000000000000004
2026/08/2616:00:13.128,7,346,61,P2,1695,9501,136.72,0x0000000000000000
2026/08/2616:00:18.152,99,17618,61,P2,1950,9501,158.13,0x0000000000000000
2026/08/2616:00:23.174,35,20276,65,P2,1935,9501,296.75,0x0000000000000000
2026/08/2616:00:28.198,68,20276,67,P2,1935,9501,279.56,0x0000000000000000
2026/08/2616:00:33.221,100,20284,65,P2,1935,9501,261.00,0x0000000000000004
2026/08/2616:00:38.246,42,20288,67,P2,1935,9501,299.02,0x0000000000000000
2026/08/2616:00:43.267,69,20288,70,P2,1935,9501,285.80,0x0000000000000000
2026/08/2616:00:48.534,0,346,65,P2,1935,9501,177.19,0x0000000000000000
2026/08/2616:00:53.555,100,20144,62,P2,1950,9501,165.63,0x0000000000000000
2026/08/2616:00:58.583,56,20800,62,P2,1950,9501,159.39,0x0000000000000000
2026/08/2616:01:03.604,77,20816,67,P2,1935,9501,272.70,0x0000000000000000
2026/08/2616:01:08.629,78,20816,69,P2,1935,9501,307.23,0x0000000000000000
2026/08/2616:01:13.653,76,20816,69,P2,1935,9501,301.15,0x0000000000000000
2026/08/2616:01:18.675,78,20824,68,P2,1935,9501,275.81,0x0000000000000000
2026/08/2616:01:23.698,76,20824,69,P2,1935,9501,292.18,0x0000000000000000
2026/08/2616:01:28.719,78,20824,70,P2,1935,9501,272.75,0x0000000000000000
2026/08/2616:01:33.740,74,20824,71,P2,1935,9501,324.20,0x0000000000000004
2026/08/2616:01:38.784,0,99,67,P0,1920,9751,227.06,0x0000000000000024
2026/08/2616:01:43.806,100,20144,63,P2,1935,9501,169.39,0x0000000000000000
2026/08/2616:01:48.836,100,20144,62,P2,1935,9501,168.45,0x0000000000000000
2026/08/2616:01:53.861,66,20816,64,P2,1950,9501,184.58,0x0000000000000004
2026/08/2616:01:58.883,76,20822,69,P2,1935,9501,329.85,0x0000000000000000
2026/08/2616:02:03.906,78,20824,69,P2,1935,9501,245.47,0x0000000000000000
2026/08/2616:02:08.932,78,20824,70,P2,1935,9501,327.35,0x0000000000000004
2026/08/2616:02:13.955,78,20824,70,P2,1935,9501,249.61,0x0000000000000000
2026/08/2616:02:18.978,57,20824,69,P2,1935,9501,311.09,0x0000000000000004
2026/08/2616:02:24.000,78,20824,72,P2,1935,9501,331.13,0x0000000000000000
2026/08/2616:02:29.040,100,82,68,P0,1920,9501,264.23,0x0000000000000000
2026/08/2616:02:34.077,99,20144,63,P2,1935,9501,167.51,0x0000000000000000
