timestamp, index, memory.used [MiB], utilization.gpu [%], clocks.current.graphics [MHz], clocks.current.sm [MHz], power.draw [W], temperature.gpu, pstate, clocks_event_reasons.active
2026/08/26 22:41:04.364, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 304.85 W, 66, P2, 0x0000000000000000
2026/08/26 22:41:05.364, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 326.80 W, 66, P2, 0x0000000000000004
2026/08/26 22:41:06.365, 0, 20824 MiB, 76 %, 1950 MHz, 1950 MHz, 284.32 W, 64, P2, 0x0000000000000000
2026/08/26 22:41:07.365, 0, 20824 MiB, 100 %, 1950 MHz, 1950 MHz, 256.16 W, 66, P2, 0x0000000000000004
2026/08/26 22:41:08.365, 0, 20824 MiB, 78 %, 1950 MHz, 1950 MHz, 326.93 W, 67, P2, 0x0000000000000004
2026/08/26 22:41:09.365, 0, 20824 MiB, 79 %, 1950 MHz, 1950 MHz, 328.34 W, 68, P2, 0x0000000000000004
2026/08/26 22:41:10.365, 0, 20824 MiB, 100 %, 1950 MHz, 1950 MHz, 267.89 W, 67, P2, 0x0000000000000000
2026/08/26 22:41:11.365, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 310.42 W, 64, P2, 0x0000000000000000
2026/08/26 22:41:12.365, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 293.79 W, 67, P2, 0x0000000000000000
2026/08/26 22:41:13.366, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 272.07 W, 67, P2, 0x0000000000000000
2026/08/26 22:41:14.366, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 326.42 W, 68, P2, 0x0000000000000004
2026/08/26 22:41:15.366, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 326.48 W, 68, P2, 0x0000000000000004
2026/08/26 22:41:16.366, 0, 82 MiB, 28 %, 1935 MHz, 1935 MHz, 280.61 W, 65, P2, 0x0000000000000004
2026/08/26 22:41:17.366, 0, 346 MiB, 100 %, 1935 MHz, 1935 MHz, 176.76 W, 63, P2, 0x0000000000000000
2026/08/26 22:41:18.366, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 162.09 W, 62, P2, 0x0000000000000000
2026/08/26 22:41:19.366, 0, 346 MiB, 19 %, 1695 MHz, 1695 MHz, 155.64 W, 61, P2, 0x0000000000000000
2026/08/26 22:41:20.367, 0, 346 MiB, 21 %, 1695 MHz, 1695 MHz, 128.76 W, 59, P2, 0x0000000000000000
2026/08/26 22:41:21.367, 0, 19044 MiB, 26 %, 1950 MHz, 1950 MHz, 135.68 W, 60, P2, 0x0000000000000000
2026/08/26 22:41:22.367, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 162.66 W, 61, P2, 0x0000000000000000
2026/08/26 22:41:23.367, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 159.62 W, 61, P2, 0x0000000000000000
2026/08/26 22:41:24.367, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 162.43 W, 60, P2, 0x0000000000000000
2026/08/26 22:41:25.367, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 157.99 W, 60, P2, 0x0000000000000000
2026/08/26 22:41:26.368, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 155.34 W, 60, P2, 0x0000000000000000
2026/08/26 22:41:27.368, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 154.99 W, 59, P2, 0x0000000000000000
2026/08/26 22:41:28.368, 0, 22218 MiB, 42 %, 1950 MHz, 1950 MHz, 156.75 W, 59, P2, 0x0000000000000000
2026/08/26 22:41:29.368, 0, 22286 MiB, 0 %, 1950 MHz, 1950 MHz, 193.93 W, 63, P2, 0x0000000000000000
2026/08/26 22:41:30.368, 0, 22286 MiB, 76 %, 1950 MHz, 1950 MHz, 260.31 W, 64, P2, 0x0000000000000000
2026/08/26 22:41:31.369, 0, 22286 MiB, 76 %, 1950 MHz, 1950 MHz, 288.85 W, 65, P2, 0x0000000000000004
2026/08/26 22:41:32.369, 0, 22286 MiB, 77 %, 1950 MHz, 1950 MHz, 325.94 W, 67, P2, 0x0000000000000004
2026/08/26 22:41:33.369, 0, 22286 MiB, 76 %, 1950 MHz, 1950 MHz, 327.72 W, 67, P2, 0x0000000000000004
2026/08/26 22:41:34.369, 0, 22292 MiB, 27 %, 1950 MHz, 1950 MHz, 267.50 W, 64, P2, 0x0000000000000004
2026/08/26 22:41:35.369, 0, 22292 MiB, 90 %, 1950 MHz, 1950 MHz, 234.04 W, 66, P2, 0x0000000000000004
2026/08/26 22:41:36.369, 0, 22292 MiB, 75 %, 1950 MHz, 1950 MHz, 324.73 W, 67, P2, 0x0000000000000004
2026/08/26 22:41:37.369, 0, 22292 MiB, 53 %, 1935 MHz, 1935 MHz, 259.41 W, 63, P2, 0x0000000000000000
2026/08/26 22:41:38.370, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 297.72 W, 67, P2, 0x0000000000000004
2026/08/26 22:41:39.370, 0, 22292 MiB, 73 %, 1935 MHz, 1935 MHz, 292.18 W, 68, P2, 0x0000000000000004
2026/08/26 22:41:40.378, 0, 22292 MiB, 76 %, 1935 MHz, 1935 MHz, 260.88 W, 65, P2, 0x0000000000000004
2026/08/26 22:41:41.378, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 322.64 W, 68, P2, 0x0000000000000004
2026/08/26 22:41:42.379, 0, 22292 MiB, 76 %, 1935 MHz, 1935 MHz, 326.77 W, 68, P2, 0x0000000000000004
2026/08/26 22:41:43.379, 0, 411 MiB, 58 %, 1935 MHz, 1935 MHz, 290.91 W, 66, P2, 0x0000000000000004
2026/08/26 22:41:44.379, 0, 346 MiB, 100 %, 1935 MHz, 1935 MHz, 173.57 W, 63, P2, 0x0000000000000000
2026/08/26 22:41:45.383, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 167.53 W, 62, P2, 0x0000000000000000
2026/08/26 22:41:46.383, 0, 346 MiB, 0 %, 1695 MHz, 1695 MHz, 161.81 W, 61, P2, 0x0000000000000000
2026/08/26 22:41:47.383, 0, 17618 MiB, 0 %, 1695 MHz, 1695 MHz, 132.26 W, 60, P2, 0x0000000000000000
2026/08/26 22:41:48.383, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 140.83 W, 61, P2, 0x0000000000000000
2026/08/26 22:41:49.384, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 166.79 W, 61, P2, 0x0000000000000000
2026/08/26 22:41:50.384, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 167.24 W, 61, P2, 0x0000000000000000
2026/08/26 22:41:51.384, 0, 17618 MiB, 99 %, 1950 MHz, 1950 MHz, 166.62 W, 61, P2, 0x0000000000000000
2026/08/26 22:41:52.384, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 166.88 W, 61, P2, 0x0000000000000000
2026/08/26 22:41:53.384, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 166.39 W, 60, P2, 0x0000000000000000
2026/08/26 22:41:54.384, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 166.56 W, 60, P2, 0x0000000000000000
2026/08/26 22:41:55.384, 0, 17618 MiB, 99 %, 1950 MHz, 1950 MHz, 166.67 W, 60, P2, 0x0000000000000000
2026/08/26 22:41:56.385, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 165.95 W, 60, P2, 0x0000000000000000
2026/08/26 22:41:57.385, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 165.88 W, 60, P2, 0x0000000000000000
2026/08/26 22:41:58.385, 0, 20136 MiB, 100 %, 1950 MHz, 1950 MHz, 167.93 W, 60, P2, 0x0000000000000000
2026/08/26 22:41:59.385, 0, 20248 MiB, 100 %, 1950 MHz, 1950 MHz, 167.37 W, 60, P2, 0x0000000000000000
2026/08/26 22:42:00.385, 0, 20276 MiB, 3 %, 1950 MHz, 1950 MHz, 199.07 W, 63, P2, 0x0000000000000000
2026/08/26 22:42:01.393, 0, 20276 MiB, 66 %, 1950 MHz, 1950 MHz, 248.83 W, 64, P2, 0x0000000000000000
2026/08/26 22:42:02.393, 0, 20276 MiB, 31 %, 1950 MHz, 1950 MHz, 275.96 W, 65, P2, 0x0000000000000000
2026/08/26 22:42:03.393, 0, 20276 MiB, 64 %, 1950 MHz, 1950 MHz, 306.65 W, 65, P2, 0x0000000000000000
2026/08/26 22:42:04.393, 0, 20280 MiB, 68 %, 1950 MHz, 1950 MHz, 310.83 W, 66, P2, 0x0000000000000000
2026/08/26 22:42:05.393, 0, 20284 MiB, 68 %, 1950 MHz, 1950 MHz, 239.28 W, 63, P2, 0x0000000000000004
2026/08/26 22:42:06.394, 0, 20288 MiB, 62 %, 1950 MHz, 1950 MHz, 235.32 W, 66, P2, 0x0000000000000000
2026/08/26 22:42:07.394, 0, 20288 MiB, 67 %, 1950 MHz, 1950 MHz, 310.91 W, 66, P2, 0x0000000000000000
2026/08/26 22:42:08.394, 0, 20288 MiB, 59 %, 1950 MHz, 1950 MHz, 248.49 W, 62, P2, 0x0000000000000004
2026/08/26 22:42:09.394, 0, 20288 MiB, 68 %, 1950 MHz, 1950 MHz, 255.93 W, 66, P2, 0x0000000000000000
2026/08/26 22:42:10.394, 0, 20288 MiB, 39 %, 1950 MHz, 1950 MHz, 276.16 W, 66, P2, 0x0000000000000000
2026/08/26 22:42:11.395, 0, 20288 MiB, 63 %, 1950 MHz, 1950 MHz, 273.71 W, 66, P2, 0x0000000000000000
2026/08/26 22:42:12.395, 0, 20288 MiB, 67 %, 1950 MHz, 1950 MHz, 284.24 W, 67, P2, 0x0000000000000000
2026/08/26 22:42:13.395, 0, 20288 MiB, 70 %, 1950 MHz, 1950 MHz, 314.20 W, 67, P2, 0x0000000000000000
2026/08/26 22:42:14.395, 0, 18802 MiB, 69 %, 1950 MHz, 1950 MHz, 285.65 W, 65, P2, 0x0000000000000000
2026/08/26 22:42:15.395, 0, 346 MiB, 100 %, 1950 MHz, 1950 MHz, 212.56 W, 63, P0, 0x0000000000000000
2026/08/26 22:42:16.415, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 169.64 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:17.415, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 166.70 W, 61, P2, 0x0000000000000000
2026/08/26 22:42:18.415, 0, 346 MiB, 6 %, 1695 MHz, 1695 MHz, 141.75 W, 59, P2, 0x0000000000000000
2026/08/26 22:42:19.415, 0, 19362 MiB, 38 %, 1950 MHz, 1950 MHz, 134.39 W, 60, P2, 0x0000000000000000
2026/08/26 22:42:20.415, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 165.64 W, 61, P2, 0x0000000000000000
2026/08/26 22:42:21.416, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 166.47 W, 60, P2, 0x0000000000000000
2026/08/26 22:42:22.416, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 166.33 W, 60, P2, 0x0000000000000000
2026/08/26 22:42:23.416, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 166.78 W, 60, P2, 0x0000000000000000
2026/08/26 22:42:24.416, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 166.58 W, 60, P2, 0x0000000000000000
2026/08/26 22:42:25.416, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 165.86 W, 60, P2, 0x0000000000000000
2026/08/26 22:42:26.417, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 165.91 W, 60, P2, 0x0000000000000000
2026/08/26 22:42:27.417, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 166.07 W, 60, P2, 0x0000000000000000
2026/08/26 22:42:28.417, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 165.38 W, 60, P2, 0x0000000000000000
2026/08/26 22:42:29.417, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 165.38 W, 60, P2, 0x0000000000000000
2026/08/26 22:42:30.417, 0, 20004 MiB, 100 %, 1950 MHz, 1950 MHz, 165.51 W, 60, P2, 0x0000000000000000
2026/08/26 22:42:31.418, 0, 20768 MiB, 24 %, 1950 MHz, 1950 MHz, 167.00 W, 60, P2, 0x0000000000000000
2026/08/26 22:42:32.418, 0, 20768 MiB, 82 %, 1950 MHz, 1950 MHz, 214.08 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:33.418, 0, 20768 MiB, 82 %, 1950 MHz, 1950 MHz, 218.20 W, 61, P2, 0x0000000000000000
2026/08/26 22:42:34.418, 0, 20768 MiB, 82 %, 1950 MHz, 1950 MHz, 223.80 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:35.418, 0, 20770 MiB, 82 %, 1950 MHz, 1950 MHz, 220.56 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:36.419, 0, 20770 MiB, 32 %, 1950 MHz, 1950 MHz, 214.14 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:37.419, 0, 20770 MiB, 80 %, 1950 MHz, 1950 MHz, 223.75 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:38.419, 0, 20770 MiB, 82 %, 1950 MHz, 1950 MHz, 224.44 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:39.419, 0, 20770 MiB, 80 %, 1950 MHz, 1950 MHz, 223.22 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:40.419, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 212.08 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:41.420, 0, 20770 MiB, 83 %, 1950 MHz, 1950 MHz, 223.96 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:42.420, 0, 20770 MiB, 83 %, 1950 MHz, 1950 MHz, 223.76 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:43.420, 0, 20770 MiB, 76 %, 1950 MHz, 1950 MHz, 224.33 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:44.420, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 224.58 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:45.421, 0, 20770 MiB, 83 %, 1950 MHz, 1950 MHz, 226.23 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:46.421, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 224.17 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:47.421, 0, 20770 MiB, 82 %, 1950 MHz, 1950 MHz, 224.69 W, 63, P2, 0x0000000000000000
2026/08/26 22:42:48.421, 0, 20770 MiB, 85 %, 1950 MHz, 1950 MHz, 225.73 W, 63, P2, 0x0000000000000000
2026/08/26 22:42:49.421, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 228.87 W, 63, P2, 0x0000000000000000
2026/08/26 22:42:50.422, 0, 20772 MiB, 84 %, 1950 MHz, 1950 MHz, 226.84 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:51.422, 0, 20772 MiB, 79 %, 1950 MHz, 1950 MHz, 226.93 W, 63, P2, 0x0000000000000000
2026/08/26 22:42:52.422, 0, 20772 MiB, 85 %, 1950 MHz, 1950 MHz, 229.07 W, 63, P2, 0x0000000000000000
2026/08/26 22:42:53.422, 0, 20772 MiB, 85 %, 1950 MHz, 1950 MHz, 215.95 W, 61, P2, 0x0000000000000000
2026/08/26 22:42:54.422, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 217.09 W, 61, P2, 0x0000000000000000
2026/08/26 22:42:55.423, 0, 20778 MiB, 68 %, 1950 MHz, 1950 MHz, 206.95 W, 63, P2, 0x0000000000000000
2026/08/26 22:42:56.423, 0, 20778 MiB, 83 %, 1950 MHz, 1950 MHz, 226.16 W, 62, P2, 0x0000000000000000
2026/08/26 22:42:57.423, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 228.09 W, 63, P2, 0x0000000000000000
2026/08/26 22:42:58.423, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 228.52 W, 63, P2, 0x0000000000000000
2026/08/26 22:42:59.424, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 228.52 W, 63, P2, 0x0000000000000004
2026/08/26 22:43:00.424, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 231.63 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:01.424, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 230.32 W, 63, P2, 0x0000000000000004
2026/08/26 22:43:02.424, 0, 20780 MiB, 89 %, 1950 MHz, 1950 MHz, 208.47 W, 62, P2, 0x0000000000000000
2026/08/26 22:43:03.424, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 227.80 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:04.425, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 226.30 W, 62, P2, 0x0000000000000000
2026/08/26 22:43:05.425, 0, 20780 MiB, 77 %, 1950 MHz, 1950 MHz, 229.56 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:06.425, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 227.77 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:07.425, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 220.43 W, 62, P2, 0x0000000000000000
2026/08/26 22:43:08.425, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 222.48 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:09.426, 0, 20780 MiB, 77 %, 1950 MHz, 1950 MHz, 226.56 W, 62, P2, 0x0000000000000000
2026/08/26 22:43:10.426, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 220.80 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:11.426, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 226.89 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:12.426, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 214.52 W, 62, P2, 0x0000000000000000
2026/08/26 22:43:13.426, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 225.82 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:14.426, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.22 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:15.427, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 226.54 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:16.427, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 227.43 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:17.427, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 227.48 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:18.427, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.39 W, 62, P2, 0x0000000000000000
2026/08/26 22:43:19.427, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 224.02 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:20.427, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 225.44 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:21.427, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 226.15 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:22.428, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 226.71 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:23.428, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.82 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:24.428, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 226.12 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:25.428, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 223.15 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:26.428, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 219.48 W, 63, P2, 0x0000000000000000
2026/08/26 22:43:27.428, 0, 399 MiB, 83 %, 1950 MHz, 1950 MHz, 216.35 W, 62, P2, 0x0000000000000000
2026/08/26 22:43:28.428, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 174.02 W, 61, P2, 0x0000000000000000
2026/08/26 22:43:29.429, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 166.40 W, 61, P2, 0x0000000000000000
2026/08/26 22:43:30.429, 0, 346 MiB, 7 %, 1695 MHz, 1695 MHz, 159.20 W, 59, P2, 0x0000000000000000
2026/08/26 22:43:31.429, 0, 20144 MiB, 0 %, 1950 MHz, 1950 MHz, 131.69 W, 59, P2, 0x0000000000000000
2026/08/26 22:43:32.429, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 163.97 W, 60, P2, 0x0000000000000000
2026/08/26 22:43:33.429, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 165.68 W, 60, P2, 0x0000000000000000
2026/08/26 22:43:34.429, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 165.76 W, 60, P2, 0x0000000000000000
2026/08/26 22:43:35.429, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 165.73 W, 60, P2, 0x0000000000000000
2026/08/26 22:43:36.430, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 165.25 W, 60, P2, 0x0000000000000000
2026/08/26 22:43:37.430, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 165.24 W, 60, P2, 0x0000000000000000
2026/08/26 22:43:38.430, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 165.34 W, 60, P2, 0x0000000000000000
2026/08/26 22:43:39.430, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 165.07 W, 59, P2, 0x0000000000000000
2026/08/26 22:43:40.430, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 164.67 W, 59, P2, 0x0000000000000000
2026/08/26 22:43:41.430, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 165.18 W, 59, P2, 0x0000000000000000
2026/08/26 22:43:42.430, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 164.60 W, 59, P2, 0x0000000000000000
2026/08/26 22:43:43.431, 0, 20800 MiB, 100 %, 1950 MHz, 1950 MHz, 167.97 W, 60, P2, 0x0000000000000000
2026/08/26 22:43:44.431, 0, 20816 MiB, 76 %, 1950 MHz, 1950 MHz, 220.07 W, 62, P2, 0x0000000000000000
2026/08/26 22:43:45.431, 0, 20816 MiB, 77 %, 1950 MHz, 1950 MHz, 280.03 W, 65, P2, 0x0000000000000000
2026/08/26 22:43:46.431, 0, 20816 MiB, 79 %, 1950 MHz, 1950 MHz, 293.61 W, 65, P2, 0x0000000000000000
2026/08/26 22:43:47.431, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 324.46 W, 66, P2, 0x0000000000000000
2026/08/26 22:43:48.431, 0, 20816 MiB, 77 %, 1950 MHz, 1950 MHz, 324.46 W, 67, P2, 0x0000000000000004
2026/08/26 22:43:49.432, 0, 20824 MiB, 5 %, 1950 MHz, 1950 MHz, 273.35 W, 64, P2, 0x0000000000000000
2026/08/26 22:43:50.432, 0, 20824 MiB, 76 %, 1950 MHz, 1950 MHz, 266.09 W, 67, P2, 0x0000000000000000
2026/08/26 22:43:51.432, 0, 20824 MiB, 78 %, 1950 MHz, 1950 MHz, 326.82 W, 67, P2, 0x0000000000000004
2026/08/26 22:43:52.432, 0, 20824 MiB, 78 %, 1950 MHz, 1950 MHz, 325.10 W, 66, P2, 0x0000000000000000
2026/08/26 22:43:53.432, 0, 20824 MiB, 77 %, 1950 MHz, 1950 MHz, 274.11 W, 67, P2, 0x0000000000000004
2026/08/26 22:43:54.432, 0, 20824 MiB, 79 %, 1935 MHz, 1935 MHz, 299.85 W, 67, P2, 0x0000000000000000
2026/08/26 22:43:55.432, 0, 20824 MiB, 77 %, 1875 MHz, 1875 MHz, 295.37 W, 66, P2, 0x0000000000000004
2026/08/26 22:43:56.432, 0, 20824 MiB, 64 %, 1935 MHz, 1935 MHz, 285.37 W, 68, P2, 0x0000000000000000
2026/08/26 22:43:57.433, 0, 20824 MiB, 79 %, 1935 MHz, 1935 MHz, 325.54 W, 68, P2, 0x0000000000000000
2026/08/26 22:43:58.433, 0, 20824 MiB, 76 %, 1935 MHz, 1935 MHz, 327.49 W, 69, P2, 0x0000000000000004
2026/08/26 22:43:59.433, 0, 82 MiB, 79 %, 1935 MHz, 1935 MHz, 243.63 W, 64, P2, 0x0000000000000000
2026/08/26 22:44:00.433, 0, 346 MiB, 0 %, 1935 MHz, 1935 MHz, 173.74 W, 62, P2, 0x0000000000000024
2026/08/26 22:44:01.433, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 166.76 W, 62, P2, 0x0000000000000000
2026/08/26 22:44:02.433, 0, 346 MiB, 1 %, 1695 MHz, 1695 MHz, 161.76 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:03.434, 0, 346 MiB, 0 %, 1695 MHz, 1695 MHz, 132.15 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:04.434, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 144.00 W, 61, P2, 0x0000000000000000
2026/08/26 22:44:05.434, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 166.96 W, 61, P2, 0x0000000000000000
2026/08/26 22:44:06.434, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 166.21 W, 61, P2, 0x0000000000000000
2026/08/26 22:44:07.434, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 166.29 W, 61, P2, 0x0000000000000000
2026/08/26 22:44:08.434, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 166.09 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:09.434, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 165.90 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:10.435, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 166.12 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:11.435, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 165.39 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:12.435, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 165.08 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:13.435, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 165.77 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:14.435, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 165.08 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:15.435, 0, 21094 MiB, 100 %, 1950 MHz, 1950 MHz, 166.61 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:16.435, 0, 22286 MiB, 99 %, 1950 MHz, 1950 MHz, 172.70 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:17.436, 0, 22286 MiB, 68 %, 1950 MHz, 1950 MHz, 263.45 W, 62, P2, 0x0000000000000004
2026/08/26 22:44:18.436, 0, 22286 MiB, 77 %, 1950 MHz, 1950 MHz, 268.89 W, 63, P2, 0x0000000000000004
2026/08/26 22:44:19.436, 0, 22286 MiB, 77 %, 1950 MHz, 1950 MHz, 295.23 W, 66, P2, 0x0000000000000004
2026/08/26 22:44:20.436, 0, 22286 MiB, 74 %, 1950 MHz, 1950 MHz, 327.37 W, 67, P2, 0x0000000000000004
2026/08/26 22:44:21.436, 0, 22288 MiB, 77 %, 1950 MHz, 1950 MHz, 287.00 W, 63, P2, 0x0000000000000004
2026/08/26 22:44:22.437, 0, 22292 MiB, 100 %, 1950 MHz, 1950 MHz, 207.28 W, 64, P2, 0x0000000000000000
