ts,util,mem_used,temp,pstate,clk_sm,clk_mem,pwr,throttle
2026/08/2608:04:28.901,100,21834,64,P2,1935,9501,266.62,0x0000000000000004
2026/08/2608:04:33.927,57,21834,66,P2,1875,9501,294.83,0x0000000000000004
2026/08/2608:04:38.950,67,21834,69,P2,1935,9501,287.56,0x0000000000000004
2026/08/2608:04:43.976,100,411,66,P2,1935,9501,272.70,0x0000000000000000
2026/08/2608:04:49.057,99,18082,62,P2,1950,9501,157.35,0x0000000000000000
2026/08/2608:04:54.083,99,18082,61,P2,1950,9501,157.20,0x0000000000000000
2026/08/2608:04:59.109,70,21812,67,P2,1935,9501,281.61,0x0000000000000000
2026/08/2608:05:04.130,66,21828,68,P2,1935,9501,273.91,0x0000000000000000
2026/08/2608:05:09.155,31,21834,64,P2,1935,9501,210.26,0x0000000000000000
2026/08/2608:05:14.180,70,21834,68,P2,1935,9501,277.90,0x0000000000000004
2026/08/2608:05:19.203,74,21834,70,P2,1935,9501,286.97,0x0000000000000004
2026/08/2608:05:24.314,0,99,66,P0,1935,9751,223.96,0x0000000000000000
2026/08/2608:05:29.341,99,19044,62,P2,1950,9501,168.24,0x0000000000000000
2026/08/2608:05:34.366,99,19044,61,P2,1950,9501,157.74,0x0000000000000000
2026/08/2608:05:39.391,76,22270,67,P2,1935,9501,294.57,0x0000000000000004
2026/08/2608:05:44.417,77,22286,69,P2,1935,9501,280.66,0x0000000000000004
2026/08/2608:05:49.442,76,22292,69,P2,1935,9501,233.57,0x0000000000000004
2026/08/2608:05:54.465,76,22292,71,P2,1935,9501,310.23,0x0000000000000004
2026/08/2608:05:59.491,75,22292,71,P2,1935,9501,333.38,0x0000000000000004
2026/08/2608:06:04.516,19,346,65,P2,1935,9501,173.99,0x0000000000000000
2026/08/2608:06:09.536,100,14688,62,P2,1950,9501,170.47,0x0000000000000000
2026/08/2608:06:14.566,100,14688,62,P2,1950,9501,167.95,0x0000000000000000
2026/08/2608:06:19.592,61,18860,66,P2,1950,9501,265.59,0x0000000000000004
2026/08/2608:06:24.615,64,18860,65,P2,1950,9501,246.83,0x0000000000000004
2026/08/2608:06:29.638,57,18860,66,P2,1950,9501,259.94,0x0000000000000004
2026/08/2608:06:34.661,63,18860,65,P2,1950,9501,260.27,0x0000000000000004
2026/08/2608:06:39.684,57,18870,66,P2,1950,9501,256.65,0x0000000000000004
2026/08/2608:06:44.707,62,18870,66,P2,1950,9501,262.94,0x0000000000000004
2026/08/2608:06:49.727,59,18870,66,P2,1950,9501,242.68,0x0000000000000004
2026/08/2608:06:54.749,64,18870,66,P2,1950,9501,254.85,0x0000000000000004
2026/08/2608:06:59.775,58,18870,66,P2,1950,9501,252.99,0x0000000000000004
2026/08/2608:07:04.798,0,346,62,P2,1950,9501,165.96,0x0000000000000000
2026/08/2608:07:09.820,99,16690,60,P2,1950,9501,161.47,0x0000000000000000
2026/08/2608:07:14.846,59,19852,64,P2,1950,9501,191.66,0x0000000000000000
2026/08/2608:07:19.870,59,19852,66,P2,1950,9501,278.39,0x0000000000000004
2026/08/2608:07:24.890,56,19852,67,P2,1935,9501,301.68,0x0000000000000004
2026/08/2608:07:29.912,62,19864,67,P2,1935,9501,304.07,0x0000000000000004
2026/08/2608:07:34.933,60,19864,68,P2,1935,9501,305.08,0x0000000000000004
2026/08/2608:07:39.955,66,19864,69,P2,1935,9501,302.67,0x0000000000000004
2026/08/2608:07:44.979,0,346,64,P2,1935,9501,172.51,0x0000000000000000
2026/08/2608:07:50.000,99,17618,62,P2,1950,9501,165.84,0x0000000000000000
2026/08/2608:07:55.024,100,17618,61,P2,1950,9501,166.27,0x0000000000000000
2026/08/2608:08:00.053,68,20276,66,P2,1950,9501,306.70,0x0000000000000000
2026/08/2608:08:05.078,71,20276,67,P2,1935,9501,312.57,0x0000000000000000
2026/08/2608:08:10.100,65,20276,68,P2,1935,9501,309.26,0x0000000000000000
2026/08/2608:08:15.125,65,20288,68,P2,1935,9501,309.12,0x0000000000000000
2026/08/2608:08:20.146,65,20288,69,P2,1935,9501,308.99,0x0000000000000000
2026/08/2608:08:25.170,99,394,68,P2,1935,9501,294.51,0x0000000000000000
2026/08/2608:08:30.193,100,18082,62,P2,1950,9501,147.89,0x0000000000000000
2026/08/2608:08:35.222,99,18082,61,P2,1950,9501,157.17,0x0000000000000000
2026/08/2608:08:40.245,69,20490,67,P2,1950,9501,280.72,0x0000000000000000
2026/08/2608:08:45.270,73,20490,68,P2,1935,9501,274.92,0x0000000000000000
2026/08/2608:08:50.294,68,20502,66,P2,1935,9501,215.66,0x0000000000000000
2026/08/2608:08:55.318,68,20502,68,P2,1935,9501,276.20,0x0000000000000004
2026/08/2608:09:00.340,74,20502,69,P2,1935,9501,282.33,0x0000000000000000
2026/08/2608:09:05.600,0,99,65,P0,1935,9751,211.01,0x0000000000000000
2026/08/2608:09:10.624,99,20144,62,P2,1950,9501,158.64,0x0000000000000000
2026/08/2608:09:15.650,0,20800,61,P2,1950,9501,160.78,0x0000000000000000
2026/08/2608:09:20.670,77,20816,69,P2,1935,9501,326.30,0x0000000000000000
2026/08/2608:09:25.694,78,20816,70,P2,1935,9501,328.79,0x0000000000000004
2026/08/2608:09:30.719,77,20824,69,P2,1935,9501,262.17,0x0000000000000000
2026/08/2608:09:35.740,76,20824,72,P2,1935,9501,330.92,0x0000000000000004
2026/08/2608:09:40.762,80,20824,73,P2,1920,9501,331.04,0x0000000000000004
