timestamp, index, memory.used [MiB], utilization.gpu [%], clocks.current.graphics [MHz], clocks.current.sm [MHz], power.draw [W], temperature.gpu, pstate, clocks_event_reasons.active
2026/08/26 20:42:29.385, 0, 20774 MiB, 85 %, 1950 MHz, 1950 MHz, 230.97 W, 64, P2, 0x0000000000000000
2026/08/26 20:42:30.385, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 233.41 W, 64, P2, 0x0000000000000000
2026/08/26 20:42:31.386, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 219.11 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:32.386, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 232.12 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:33.386, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 230.44 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:34.386, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 228.54 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:35.386, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 231.50 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:36.387, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 232.02 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:37.387, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 228.56 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:38.387, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 229.32 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:39.387, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 228.98 W, 62, P2, 0x0000000000000000
2026/08/26 20:42:40.388, 0, 20774 MiB, 85 %, 1950 MHz, 1950 MHz, 226.70 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:41.388, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 225.08 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:42.388, 0, 20774 MiB, 85 %, 1950 MHz, 1950 MHz, 230.91 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:43.388, 0, 20774 MiB, 56 %, 1950 MHz, 1950 MHz, 221.29 W, 64, P2, 0x0000000000000000
2026/08/26 20:42:44.388, 0, 20774 MiB, 76 %, 1950 MHz, 1950 MHz, 232.15 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:45.388, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 232.54 W, 64, P2, 0x0000000000000000
2026/08/26 20:42:46.388, 0, 20774 MiB, 85 %, 1950 MHz, 1950 MHz, 230.89 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:47.389, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 229.92 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:48.389, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 231.89 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:49.389, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 229.49 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:50.389, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 228.73 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:51.390, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 231.68 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:52.390, 0, 20774 MiB, 77 %, 1950 MHz, 1950 MHz, 231.14 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:53.390, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 219.80 W, 61, P2, 0x0000000000000000
2026/08/26 20:42:54.390, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 217.16 W, 62, P2, 0x0000000000000000
2026/08/26 20:42:55.390, 0, 20774 MiB, 80 %, 1950 MHz, 1950 MHz, 229.32 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:56.391, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 231.65 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:57.391, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 227.04 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:58.391, 0, 20774 MiB, 86 %, 1950 MHz, 1950 MHz, 230.84 W, 63, P2, 0x0000000000000000
2026/08/26 20:42:59.391, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 229.92 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:00.391, 0, 20774 MiB, 79 %, 1950 MHz, 1950 MHz, 228.15 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:01.391, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 226.41 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:02.392, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 228.73 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:03.392, 0, 20780 MiB, 12 %, 1935 MHz, 1935 MHz, 202.83 W, 61, P2, 0x0000000000000004
2026/08/26 20:43:04.392, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 216.68 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:05.392, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 236.90 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:06.392, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 233.32 W, 62, P2, 0x0000000000000000
2026/08/26 20:43:07.392, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 231.44 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:08.392, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 230.51 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:09.393, 0, 20780 MiB, 78 %, 1950 MHz, 1950 MHz, 231.45 W, 62, P2, 0x0000000000000000
2026/08/26 20:43:10.393, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 229.54 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:11.393, 0, 20780 MiB, 56 %, 1950 MHz, 1950 MHz, 222.81 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:12.393, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 238.18 W, 62, P2, 0x0000000000000000
2026/08/26 20:43:13.393, 0, 20780 MiB, 78 %, 1950 MHz, 1950 MHz, 230.40 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:14.393, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 229.83 W, 62, P2, 0x0000000000000000
2026/08/26 20:43:15.393, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 229.00 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:16.394, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 226.99 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:17.394, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 226.63 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:18.394, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 229.71 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:19.394, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 232.19 W, 62, P2, 0x0000000000000000
2026/08/26 20:43:20.394, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 231.22 W, 62, P2, 0x0000000000000000
2026/08/26 20:43:21.395, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 221.91 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:22.395, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 229.00 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:23.395, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 230.52 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:24.395, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 232.44 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:25.396, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 228.52 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:26.396, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 229.73 W, 62, P2, 0x0000000000000000
2026/08/26 20:43:27.396, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 231.25 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:28.396, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 233.50 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:29.396, 0, 20780 MiB, 72 %, 1950 MHz, 1950 MHz, 218.54 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:30.396, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 229.77 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:31.396, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 230.75 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:32.397, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 229.64 W, 62, P2, 0x0000000000000000
2026/08/26 20:43:33.397, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.59 W, 62, P2, 0x0000000000000000
2026/08/26 20:43:34.397, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 229.16 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:35.397, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 228.25 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:36.397, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 226.84 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:37.397, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 227.70 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:38.397, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 226.75 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:39.398, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 229.53 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:40.398, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 221.76 W, 61, P2, 0x0000000000000000
2026/08/26 20:43:41.398, 0, 20780 MiB, 78 %, 1950 MHz, 1950 MHz, 222.97 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:42.398, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 232.11 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:43.398, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 232.08 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:44.399, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 227.52 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:45.399, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 229.80 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:46.399, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 228.41 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:47.399, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 232.38 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:48.399, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 232.71 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:49.400, 0, 20780 MiB, 86 %, 1950 MHz, 1950 MHz, 228.97 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:50.400, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 229.16 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:51.400, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 229.46 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:52.400, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 224.38 W, 62, P2, 0x0000000000000000
2026/08/26 20:43:53.400, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 220.17 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:54.401, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 232.08 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:55.401, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 233.27 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:56.401, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 232.71 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:57.401, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 228.67 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:58.401, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 229.14 W, 63, P2, 0x0000000000000000
2026/08/26 20:43:59.402, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 229.19 W, 63, P2, 0x0000000000000000
2026/08/26 20:44:00.402, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 229.49 W, 63, P2, 0x0000000000000000
2026/08/26 20:44:01.402, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 234.62 W, 63, P2, 0x0000000000000000
